1
128	YOU'RE IN LIMESTONE PASSAGE.
129	YOU'RE IN FRONT OF BARREN ROOM.
130	YOU'RE IN BARREN ROOM.
-1
3
1	2	2	44	29
1	3	3	12	19	43
1	4	5	13	14	46	30
1	5	6	45	43
1	8	63
2	1	2	12	7	43	45	30
2	5	6	45	46
3	1	3	11	32	44
3	11	62
3	33	65
3	79	5	14
4	1	4	12	45
4	5	6	43	44	29
4	7	5	46	30
4	8	63
5	4	9	43	30
5	50005	6	7	45
5	6	6
5	5	44	46
6	1	2	45
6	4	9	43	44	30
6	5	6	46
7	1	12
7	4	4	45
7	5	6	43	44
7	8	5	15	16	46
7	595	60	14	30
8	5	6	43	44	46
8	1	12
8	7	4	13	45
8	303009	3	19	30
8	593	3
9	303008	11	29
9	593	11
9	10	17	18	19	44
9	14	31
9	11	51
10	9	11	20	21	43
10	11	19	22	44	51
10	14	31
11	303008	63
11	9	64
11	10	17	18	23	24	43
11	12	25	19	29	44
11	3	62
11	14	31
12	303008	63
12	9	64
12	11	30	43	51
12	13	19	29	44
12	14	31
13	303008	63
13	9	64
13	11	51
13	12	25	43
13	14	23	31	44
14	303008	63
14	9	64
14	11	51
14	13	23	43
14	150020	30	31	34
14	15	30
14	16	33	44
15	18	36	46
15	17	7	38	44
15	19	10	30	45
15	150022	29	31	34	35	23	43
15	14	29
15	34	55
16	14	1
17	15	38	43
17	312596	39
17	412021	7
17	412597	41	42	44	69
17	27	41
18	15	38	11	45
19	15	10	29	43
19	311028	45	36
19	311029	46	37
19	311030	44	7
19	32	45
19	35074	49
19	211032	49
19	74	66
20	0	1
21	0	1
22	15	1
23	67	43	42
23	68	44	61
23	25	30	31
23	648	52
24	67	29	11
25	23	29	11
25	724031	56
25	26	56
26	88	1
27	312596	39
27	412021	7
27	412597	41	42	43	69
27	17	41
27	40	45
27	41	44
28	19	38	11	46
28	33	45	55
28	36	30	52
29	19	38	11	45
30	19	38	11	43
30	62	44	29
31	524089	1
31	90	1
32	19	1
33	3	65
33	28	46
33	34	43	53	54
33	35	44
33	159302	71
33	100	71
34	33	30	55
34	15	29
35	33	43	55
35	20	39
36	37	43	17
36	28	29	52
36	39	44
36	65	70
37	36	44	17
37	38	30	31	56
38	37	56	29	11
38	595	60	14	30	4	5
39	36	43	23
39	64	30	52	58
39	65	70
40	41	1
41	42	46	29	23	56
41	27	43
41	59	45
41	60	44	17
42	41	29
42	42	45
42	43	43
42	45	46
42	80	44
43	42	44
43	44	46
43	45	43
44	43	43
44	48	30
44	50	46
44	82	45
45	42	44
45	43	45
45	46	43
45	47	46
45	87	29	30
46	45	44	11
47	45	43	11
48	44	29	11
49	50	43
49	51	44
50	44	43
50	49	44
50	51	30
50	52	46
51	49	44
51	50	29
51	52	43
51	53	46
52	50	44
52	51	43
52	52	46
52	53	29
52	55	45
52	86	30
53	51	44
53	52	45
53	54	46
54	53	44	11
55	52	44
55	55	45
55	56	30
55	57	43
56	55	29	11
57	13	30	56
57	55	44
57	58	46
57	83	45
57	84	43
58	57	43	11
59	27	1
60	41	43	29	17
60	61	44
60	62	45	30	52
61	60	43
61	62	45
61	100107	46
62	60	44
62	63	45
62	30	43
62	61	46
63	62	46	11
64	39	29	56	59
64	65	44	70
64	103	45	74
64	106	43
65	64	43
65	66	44
65	80556	46
65	68	61
65	80556	29
65	50070	29
65	39	29
65	60556	45
65	75072	45
65	71	45
65	80556	30
65	106	30
66	65	47
66	67	44
66	80556	46
66	77	25
66	96	43
66	50556	50
66	97	72
67	66	43
67	23	44	42
67	24	30	31
68	23	46
68	69	29	56
68	65	45
69	68	30	61
69	331120	46
69	119	46
69	109	45
69	113	75
70	71	45
70	65	30	23
70	111	46
71	65	48
71	70	46
71	110	45
72	65	70
72	118	49
72	73	45
72	97	48	72
73	72	46	17	11
74	19	43
74	331120	44
74	121	44
74	75	30
75	76	46
75	77	45
76	75	45
77	75	43
77	78	44
77	66	45	17
78	77	46
79	3	1
80	42	45
80	80	44
80	80	46
80	81	43
81	80	44	11
82	44	46	11
83	57	46
83	84	43
83	85	44
84	57	45
84	83	44
84	114	50
85	83	43	11
86	52	29	11
87	45	29	30
88	25	30	56	43
88	20	39
88	92	44	27
89	25	1
90	23	1
91	95	45	73	23
91	72	30	56
92	88	46
92	93	43
92	94	45
93	92	46	27	11
94	92	46	27	23
94	309095	45	3	73
94	611	45
95	94	46	11
95	92	27
95	91	44
96	66	44	11
97	66	48
97	72	44	17
97	98	29	45	73
98	97	46	72
98	99	44
99	98	50	73
99	301	43	23
99	100	43
100	301	44	23	11
100	99	44
100	159302	71
100	33	71
100	101	47	22
101	100	46	71	11
102	103	30	74	11
103	102	29	38
103	104	30
103	114618	46
103	115619	46
103	64	46
104	103	29	74
104	105	30
105	104	29	11
105	103	74
106	64	29
106	65	44
106	108	43
107	131	46
107	132	49
107	133	47
107	134	48
107	135	29
107	136	50
107	137	43
107	138	44
107	139	45
107	61	30
108	95556	43	45	46	47	48	49	50	29	30
108	106	43
108	626	44
109	69	46
109	113	45	75
110	71	44
110	20	39
111	70	45
111	40050	30	39	56
111	50053	30
111	45	30
112	131	49
112	132	45
112	133	43
112	134	50
112	135	48
112	136	47
112	137	44
112	138	30
112	139	29
112	140	46
113	109	46	11	109
114	84	48
115	116	49
116	115	47
116	593	30
117	118	49
117	233660	41	42	69	47
117	332661	41
117	303	41
117	332021	39
117	596	39
118	72	30
118	117	29
119	69	45	11
119	653	43	7
120	69	45
120	74	43
121	74	43	11
121	653	45	7
122	123	47
122	233660	41	42	69	49
122	303	41
122	596	39
122	124	77
122	126	28
122	129	40
123	122	44
123	124	43	77
123	126	28
123	129	40
124	123	44
124	125	47	36
124	128	48	37	30
124	126	28
124	129	40
125	124	46	77
125	126	45	28
125	127	43	17
126	125	46	23	11
126	124	77
126	610	30	39
127	125	44	11	17
127	124	77
127	126	28
128	124	45	29	77
128	129	46	30	40
128	126	28
129	128	44	29
129	124	77
129	130	43	19	40	3
129	126	28
130	129	44	11
130	124	77
130	126	28
131	107	44
131	132	48
131	133	50
131	134	49
131	135	47
131	136	29
131	137	30
131	138	45
131	139	46
131	112	43
132	107	50
132	131	29
132	133	45
132	134	46
132	135	44
132	136	49
132	137	47
132	138	43
132	139	30
132	112	48
133	107	29
133	131	30
133	132	44
133	134	47
133	135	49
133	136	43
133	137	45
133	138	50
133	139	48
133	112	46
134	107	47
134	131	45
134	132	50
134	133	48
134	135	43
134	136	30
134	137	46
134	138	29
134	139	44
134	112	49
135	107	45
135	131	48
135	132	30
135	133	46
135	134	43
135	136	44
135	137	49
135	138	47
135	139	50
135	112	29
136	107	43
136	131	44
136	132	29
136	133	49
136	134	30
136	135	46
136	137	50
136	138	48
136	139	47
136	112	45
137	107	48
137	131	47
137	132	46
137	133	30
137	134	29
137	135	50
137	136	45
137	138	49
137	139	43
137	112	44
138	107	30
138	131	43
138	132	47
138	133	29
138	134	44
138	135	45
138	136	46
138	137	48
138	139	49
138	112	50
139	107	49
139	131	50
139	132	43
139	133	44
139	134	45
139	135	30
139	136	48
139	137	29
139	138	46
139	112	47
140	112	45	11
-1
4
2	ROAD
2	HILL
3	ENTER
4	UPSTR
5	DOWNS
6	FORES
7	FORWA
7	CONTI
7	ONWAR
8	BACK
8	RETUR
8	RETRE
9	VALLE
10	STAIR
11	OUT
11	OUTSI
11	EXIT
11	LEAVE
12	BUILD
12	HOUSE
13	GULLY
14	STREA
15	ROCK
16	BED
17	CRAWL
18	COBBL
19	INWAR
19	INSID
19	IN
20	SURFA
21	NULL
21	NOWHE
22	DARK
23	PASSA
23	TUNNE
24	LOW
25	CANYO
26	AWKWA
27	GIANT
28	VIEW
29	UPWAR
29	UP
29	U
29	ABOVE
29	ASCEN
30	D
30	DOWNW
30	DOWN
30	DESCE
31	PIT
32	OUTDO
33	CRACK
34	STEPS
35	DOME
36	LEFT
37	RIGHT
38	HALL
39	JUMP
40	BARRE
41	OVER
42	ACROS
43	EAST
43	E
44	WEST
44	W
45	NORTH
45	N
46	SOUTH
46	S
47	NE
48	SE
49	SW
50	NW
51	DEBRI
52	HOLE
53	WALL
54	BROKE
55	Y2
56	CLIMB
57	LOOK
57	EXAMI
57	TOUCH
57	DESCR
58	FLOOR
59	ROOM
60	SLIT
61	SLAB
61	SLABR
62	XYZZY
63	DEPRE
64	ENTRA
65	PLUGH
66	SECRE
67	CAVE
69	CROSS
70	BEDQU
71	PLOVE
72	ORIEN
73	CAVER
74	SHELL
75	RESER
76	MAIN
76	OFFIC
77	FORK
1001	KEYS
1001	KEY
1002	LAMP
1002	HEADL
1002	LANTE
1003	GRATE
1004	CAGE
1005	ROD
1006	ROD	(MUST BE NEXT OBJECT AFTER "REAL" ROD)
1007	STEPS
1008	BIRD
1009	DOOR
1010	PILLO
1010	VELVE
1011	SNAKE
1012	FISSU
1013	TABLE
1014	CLAM
1015	OYSTE
1016	MAGAZ
1016	ISSUE
1016	SPELU
1016	"SPEL
1017	DWARF
1017	DWARV
1018	KNIFE
1018	KNIVE
1019	FOOD
1019	RATIO
1020	BOTTL
1020	JAR
1021	WATER
1021	H2O
1022	OIL
1023	MIRRO
1024	PLANT
1024	BEANS
1025	PLANT	(MUST BE NEXT OBJECT AFTER "REAL" PLANT)
1026	STALA
1027	SHADO
1027	FIGUR
1028	AXE
1029	DRAWI
1030	PIRAT
1031	DRAGO
1032	CHASM
1033	TROLL
1034	TROLL	(MUST BE NEXT OBJECT AFTER "REAL" TROLL)
1035	BEAR
1036	MESSA
1037	VOLCA
1037	GEYSE	(SAME AS VOLCANO)
1038	MACHI
1038	VENDI
1039	BATTE
1040	CARPE
1040	MOSS
1050	GOLD
1050	NUGGE
1051	DIAMO
1052	SILVE
1052	BARS
1053	JEWEL
1054	COINS
1055	CHEST
1055	BOX
1055	TREAS
1056	EGGS
1056	EGG
1056	NEST
1057	TRIDE
1058	VASE
1058	MING
1058	SHARD
1058	POTTE
1059	EMERA
1060	PLATI
1060	PYRAM
1061	PEARL
1062	RUG
1062	PERSI
1063	SPICE
1064	CHAIN
2001	CARRY
2001	TAKE
2001	KEEP
2001	CATCH
2001	STEAL
2001	CAPTU
2001	GET
2001	TOTE
2002	DROP
2002	RELEA
2002	FREE
2002	DISCA
2002	DUMP
2003	SAY
2003	CHANT
2003	SING
2003	UTTER
2003	MUMBL
2004	UNLOC
2004	OPEN
2005	NOTHI
2006	LOCK
2006	CLOSE
2007	LIGHT
2007	ON
2008	EXTIN
2008	OFF
2009	WAVE
2009	SHAKE
2009	SWING
2010	CALM
2010	PLACA
2010	TAME
2011	WALK
2011	RUN
2011	TRAVE
2011	GO
2011	PROCE
2011	CONTI
2011	EXPLO
2011	GOTO
2011	FOLLO
2011	TURN
2012	ATTAC
2012	KILL
2012	FIGHT
2012	HIT
2012	STRIK
2013	POUR
2014	EAT
2014	DEVOU
2015	DRINK
2016	RUB
2017	THROW
2017	TOSS
2018	QUIT
2019	FIND
2019	WHERE
2020	INVEN
2021	FEED
2022	FILL
2023	BLAST
2023	DETON
2023	IGNIT
2023	BLOWU
2024	SCORE
2025	FEE
2025	FIE
2025	FOE
2025	FOO
2025	FUM
2026	BRIEF
2027	READ
2027	PERUS
2028	BREAK
2028	SHATT
2028	SMASH
2029	WAKE
2029	DISTU
2030	SUSPE
2030	PAUSE
2030	SAVE
2031	HOURS
3001	FEE
3002	FIE
3003	FOE
3004	FOO
3005	FUM
3050	SESAM
3050	OPENS
3050	ABRA
3050	ABRAC
3050	SHAZA
3050	HOCUS
3050	POCUS
3051	HELP
3051	?
3064	TREE
3064	TREES
3066	DIG
3066	EXCAV
3068	LOST
3069	MIST
3079	FUCK
3139	STOP
3142	INFO
3142	INFOR
3147	SWIM
-1
5
1	SET OF KEYS
000	THERE ARE SOME KEYS ON THE GROUND HERE.
2	BRASS LANTERN
000	THERE IS A SHINY BRASS LAMP NEARBY.
100	THERE IS A LAMP SHINING NEARBY.
3	*GRATE
000	THE GRATE IS LOCKED.
100	THE GRATE IS OPEN.
4	WICKER CAGE
000	THERE IS A SMALL WICKER CAGE DISCARDED NEARBY.
5	BLACK ROD
000	A THREE FOOT BLACK ROD WITH A RUSTY STAR ON AN END LIES NEARBY.
6	BLACK ROD
000	A THREE FOOT BLACK ROD WITH A RUSTY MARK ON AN END LIES NEARBY.
7	*STEPS
000	ROUGH STONE STEPS LEAD DOWN THE PIT.
100	ROUGH STONE STEPS LEAD UP THE DOME.
8	LITTLE BIRD IN CAGE
000	A CHEERFUL LITTLE BIRD IS SITTING HERE SINGING.
100	THERE IS A LITTLE BIRD IN THE CAGE.
9	*RUSTY DOOR
000	THE WAY NORTH IS BARRED BY A MASSIVE, RUSTY, IRON DOOR.
100	THE WAY NORTH LEADS THROUGH A MASSIVE, RUSTY, IRON DOOR.
10	VELVET PILLOW
000	A SMALL VELVET PILLOW LIES ON THE FLOOR.
11	*SNAKE
000	A HUGE GREEN FIERCE SNAKE BARS THE WAY!
100	>$<  (CHASED AWAY)
12	*FISSURE
000	>$<
100	A CRYSTAL BRIDGE NOW SPANS THE FISSURE.
200	THE CRYSTAL BRIDGE HAS VANISHED!
13	*STONE TABLET
000	A MASSIVE STONE TABLET IMBEDDED IN THE WALL READS:
000	"CONGRATULATIONS ON BRINGING LIGHT INTO THE DARK-ROOM!"
14	GIANT CLAM  >GRUNT!<
000	THERE IS AN ENORMOUS CLAM HERE WITH ITS SHELL TIGHTLY CLOSED.
15	GIANT OYSTER  >GROAN!<
000	THERE IS AN ENORMOUS OYSTER HERE WITH ITS SHELL TIGHTLY CLOSED.
100	INTERESTING.  THERE SEEMS TO BE SOMETHING WRITTEN ON THE UNDERSIDE OF
100	THE OYSTER.
16	"SPELUNKER TODAY"
000	THERE ARE A FEW RECENT ISSUES OF "SPELUNKER TODAY" MAGAZINE HERE.
19	TASTY FOOD
000	THERE IS FOOD HERE.
20	SMALL BOTTLE
000	THERE IS A BOTTLE OF WATER HERE.
100	THERE IS AN EMPTY BOTTLE HERE.
200	THERE IS A BOTTLE OF OIL HERE.
21	WATER IN THE BOTTLE
22	OIL IN THE BOTTLE
23	*MIRROR
000	>$<
24	*PLANT
000	THERE IS A TINY LITTLE PLANT IN THE PIT, MURMURING "WATER, WATER, ..."
100	THE PLANT SPURTS INTO FURIOUS GROWTH FOR A FEW SECONDS.
200	THERE IS A 12-FOOT-TALL BEANSTALK STRETCHING UP OUT OF THE PIT,
200	BELLOWING "WATER!! WATER!!"
300	THE PLANT GROWS EXPLOSIVELY, ALMOST FILLING THE BOTTOM OF THE PIT.
400	THERE IS A GIGANTIC BEANSTALK STRETCHING ALL THE WAY UP TO THE HOLE.
500	YOU'VE OVER-WATERED THE PLANT!	IT'S SHRIVELING UP!  IT'S, IT'S...
25	*PHONY PLANT (SEEN IN TWOPIT ROOM ONLY WHEN TALL ENOUGH)
000	>$<
100	THE TOP OF A 12-FOOT-TALL BEANSTALK IS POKING OUT OF THE WEST PIT.
200	THERE IS A HUGE BEANSTALK GROWING OUT OF THE WEST PIT UP TO THE HOLE.
26	*STALACTITE
000	>$<
27	*SHADOWY FIGURE
000	THE SHADOWY FIGURE SEEMS TO BE TRYING TO ATTRACT YOUR ATTENTION.
28	DWARF'S AXE
000	THERE IS A LITTLE AXE HERE.
100	THERE IS A LITTLE AXE LYING BESIDE THE BEAR.
29	*CAVE DRAWINGS
000	>$<
30	*PIRATE
000	>$<
31	*DRAGON
000	A HUGE GREEN FIERCE DRAGON BARS THE WAY!
100	CONGRATULATIONS!  YOU HAVE JUST VANQUISHED A DRAGON WITH YOUR BARE
100	HANDS!	(UNBELIEVABLE, ISN'T IT?)
200	THE BODY OF A HUGE GREEN DEAD DRAGON IS LYING OFF TO ONE SIDE.
32	*CHASM
000	A RICKETY WOODEN BRIDGE EXTENDS ACROSS THE CHASM, VANISHING INTO THE
000	MIST.  A SIGN POSTED ON THE BRIDGE READS, "STOP! PAY TROLL!"
100	THE WRECKAGE OF A BRIDGE (AND A DEAD BEAR) CAN BE SEEN AT THE BOTTOM
100	OF THE CHASM.
33	*TROLL
000	A BURLY TROLL STANDS BY THE BRIDGE AND INSISTS YOU THROW HIM A
000	TREASURE BEFORE YOU MAY CROSS.
100	THE TROLL STEPS OUT FROM BENEATH THE BRIDGE AND BLOCKS YOUR WAY.
200	>$<  (CHASED AWAY)
34	*PHONY TROLL
000	THE TROLL IS NOWHERE TO BE SEEN.
35	>$<  (BEAR USES RTEXT 141)
000	THERE IS A FEROCIOUS CAVE BEAR EYING YOU FROM THE FAR END OF THE ROOM!
100	THERE IS A GENTLE CAVE BEAR SITTING PLACIDLY IN ONE CORNER.
200	THERE IS A CONTENTED-LOOKING BEAR WANDERING ABOUT NEARBY.
300	>$<  (DEAD)
36	*MESSAGE IN SECOND MAZE
000	THERE IS A MESSAGE SCRAWLED IN THE DUST IN A FLOWERY SCRIPT, READING:
000	"THIS IS NOT THE MAZE WHERE THE PIRATE LEAVES HIS TREASURE CHEST."
37	*VOLCANO AND/OR GEYSER
000	>$<
38	*VENDING MACHINE
000	THERE IS A MASSIVE VENDING MACHINE HERE.  THE INSTRUCTIONS ON IT READ:
000	"DROP COINS HERE TO RECEIVE FRESH BATTERIES."
39	BATTERIES
000	THERE ARE FRESH BATTERIES HERE.
100	SOME WORN-OUT BATTERIES HAVE BEEN DISCARDED NEARBY.
40	*CARPET AND/OR MOSS
000	>$<
50	LARGE GOLD NUGGET
000	THERE IS A LARGE SPARKLING NUGGET OF GOLD HERE!
51	SEVERAL DIAMONDS
000	THERE ARE DIAMONDS HERE!
52	BARS OF SILVER
000	THERE ARE BARS OF SILVER HERE!
53	PRECIOUS JEWELRY
000	THERE IS PRECIOUS JEWELRY HERE!
54	RARE COINS
000	THERE ARE MANY COINS HERE!
55	TREASURE CHEST
000	THE PIRATE'S TREASURE CHEST IS HERE!
56	GOLDEN EGGS
000	THERE IS A LARGE NEST HERE, FULL OF GOLDEN EGGS!
100	THE NEST OF GOLDEN EGGS HAS VANISHED!
200	DONE!
57	JEWELED TRIDENT
000	THERE IS A JEWEL-ENCRUSTED TRIDENT HERE!
58	MING VASE
000	THERE IS A DELICATE, PRECIOUS, MING VASE HERE!
100	THE VASE IS NOW RESTING, DELICATELY, ON A VELVET PILLOW.
200	THE FLOOR IS LITTERED WITH WORTHLESS SHARDS OF POTTERY.
300	THE MING VASE DROPS WITH A DELICATE CRASH.
59	EGG-SIZED EMERALD
000	THERE IS AN EMERALD HERE THE SIZE OF A PLOVER'S EGG!
60	PLATINUM PYRAMID
000	THERE IS A PLATINUM PYRAMID HERE, 8 INCHES ON A SIDE!
61	GLISTENING PEARL
000	OFF TO ONE SIDE LIES A GLISTENING PEARL!
62	PERSIAN RUG
000	THERE IS A PERSIAN RUG SPREAD OUT ON THE FLOOR!
100	THE DRAGON IS SPRAWLED OUT ON A PERSIAN RUG!!
63	RARE SPICES
000	THERE ARE RARE SPICES HERE!
64	GOLDEN CHAIN
000	THERE IS A GOLDEN CHAIN LYING IN A HEAP ON THE FLOOR!
100	THE BEAR IS LOCKED TO THE WALL WITH A GOLDEN CHAIN!
200	THERE IS A GOLDEN CHAIN LOCKED TO THE WALL!
-1
6
1	SOMEWHERE NEARBY IS COLOSSAL CAVE, WHERE OTHERS HAVE FOUND FORTUNES IN
1	TREASURE AND GOLD, THOUGH IT IS RUMORED THAT SOME WHO ENTER ARE NEVER
1	SEEN AGAIN.  MAGIC IS SAID TO WORK IN THE CAVE.  I WILL BE YOUR EYES
1	AND HANDS.  DIRECT ME WITH COMMANDS OF 1 OR 2 WORDS.  I SHOULD WARN
1	YOU THAT I LOOK AT ONLY THE FIRST FIVE LETTERS OF EACH WORD, SO YOU'LL
1	HAVE TO ENTER "NORTHEAST" AS "NE" TO DISTINGUISH IT FROM "NORTH".
1	(SHOULD YOU GET STUCK, TYPE "HELP" FOR SOME GENERAL HINTS.  FOR INFOR-
1	MATION ON HOW TO END YOUR ADVENTURE, ETC., TYPE "INFO".)
1				      - - -
1	THIS PROGRAM WAS ORIGINALLY DEVELOPED BY WILLIE CROWTHER.  MOST OF THE
1	FEATURES OF THE CURRENT PROGRAM WERE ADDED BY DON WOODS (DON @ SU-AI).
1	CONTACT DON IF YOU HAVE ANY QUESTIONS, COMMENTS, ETC.
2	A LITTLE DWARF WITH A BIG KNIFE BLOCKS YOUR WAY.
3	A LITTLE DWARF JUST WALKED AROUND A CORNER, SAW YOU, THREW A LITTLE
3	AXE AT YOU WHICH MISSED, CURSED, AND RAN AWAY.
4	THERE IS A THREATENING LITTLE DWARF IN THE ROOM WITH YOU!
5	ONE SHARP NASTY KNIFE IS THROWN AT YOU!
6	NONE OF THEM HIT YOU!
7	ONE OF THEM GETS YOU!
8	A HOLLOW VOICE SAYS "PLUGH".
9	THERE IS NO WAY TO GO THAT DIRECTION.
10	I AM UNSURE HOW YOU ARE FACING.  USE COMPASS POINTS OR NEARBY OBJECTS.
11	I DON'T KNOW IN FROM OUT HERE.	USE COMPASS POINTS OR NAME SOMETHING
11	IN THE GENERAL DIRECTION YOU WANT TO GO.
12	I DON'T KNOW HOW TO APPLY THAT WORD HERE.
13	I DON'T UNDERSTAND THAT!
14	I'M GAME.  WOULD YOU CARE TO EXPLAIN HOW?
15	SORRY, BUT I AM NOT ALLOWED TO GIVE MORE DETAIL.  I WILL REPEAT THE
15	LONG DESCRIPTION OF YOUR LOCATION.
16	IT IS NOW PITCH DARK.  IF YOU PROCEED YOU WILL LIKELY FALL INTO A PIT.
17	IF YOU PREFER, SIMPLY TYPE W RATHER THAN WEST.
18	ARE YOU TRYING TO CATCH THE BIRD?
19	THE BIRD IS FRIGHTENED RIGHT NOW AND YOU CANNOT CATCH IT NO MATTER
19	WHAT YOU TRY.  PERHAPS YOU MIGHT TRY LATER.
20	ARE YOU TRYING TO SOMEHOW DEAL WITH THE SNAKE?
21	YOU CAN'T KILL THE SNAKE, OR DRIVE IT AWAY, OR AVOID IT, OR ANYTHING
21	LIKE THAT.  THERE IS A WAY TO GET BY, BUT YOU DON'T HAVE THE NECESSARY
21	RESOURCES RIGHT NOW.
22	DO YOU REALLY WANT TO QUIT NOW?
23	YOU FELL INTO A PIT AND BROKE EVERY BONE IN YOUR BODY!
24	YOU ARE ALREADY CARRYING IT!
25	YOU CAN'T BE SERIOUS!
26	THE BIRD WAS UNAFRAID WHEN YOU ENTERED, BUT AS YOU APPROACH IT BECOMES
26	DISTURBED AND YOU CANNOT CATCH IT.
27	YOU CAN CATCH THE BIRD, BUT YOU CANNOT CARRY IT.
28	THERE IS NOTHING HERE WITH A LOCK!
29	YOU AREN'T CARRYING IT!
30	THE LITTLE BIRD ATTACKS THE GREEN SNAKE, AND IN AN ASTOUNDING FLURRY
30	DRIVES THE SNAKE AWAY.
31	YOU HAVE NO KEYS!
32	IT HAS NO LOCK.
33	I DON'T KNOW HOW TO LOCK OR UNLOCK SUCH A THING.
34	IT WAS ALREADY LOCKED.
35	THE GRATE IS NOW LOCKED.
36	THE GRATE IS NOW UNLOCKED.
37	IT WAS ALREADY UNLOCKED.
38	YOU HAVE NO SOURCE OF LIGHT.
39	YOUR LAMP IS NOW ON.
40	YOUR LAMP IS NOW OFF.
41	THERE IS NO WAY TO GET PAST THE BEAR TO UNLOCK THE CHAIN, WHICH IS
41	PROBABLY JUST AS WELL.
42	NOTHING HAPPENS.
43	WHERE?
44	THERE IS NOTHING HERE TO ATTACK.
45	THE LITTLE BIRD IS NOW DEAD.  ITS BODY DISAPPEARS.
46	ATTACKING THE SNAKE BOTH DOESN'T WORK AND IS VERY DANGEROUS.
47	YOU KILLED A LITTLE DWARF.
48	YOU ATTACK A LITTLE DWARF, BUT HE DODGES OUT OF THE WAY.
49	WITH WHAT?  YOUR BARE HANDS?
50	GOOD TRY, BUT THAT IS AN OLD WORN-OUT MAGIC WORD.
51	I KNOW OF PLACES, ACTIONS, AND THINGS.	MOST OF MY VOCABULARY
51	DESCRIBES PLACES AND IS USED TO MOVE YOU THERE.  TO MOVE, TRY WORDS
51	LIKE FOREST, BUILDING, DOWNSTREAM, ENTER, EAST, WEST, NORTH, SOUTH,
51	UP, OR DOWN.  I KNOW ABOUT A FEW SPECIAL OBJECTS, LIKE A BLACK ROD
51	HIDDEN IN THE CAVE.  THESE OBJECTS CAN BE MANIPULATED USING SOME OF
51	THE ACTION WORDS THAT I KNOW.  USUALLY YOU WILL NEED TO GIVE BOTH THE
51	OBJECT AND ACTION WORDS (IN EITHER ORDER), BUT SOMETIMES I CAN INFER
51	THE OBJECT FROM THE VERB ALONE.  SOME OBJECTS ALSO IMPLY VERBS; IN
51	PARTICULAR, "INVENTORY" IMPLIES "TAKE INVENTORY", WHICH CAUSES ME TO
51	GIVE YOU A LIST OF WHAT YOU'RE CARRYING.  THE OBJECTS HAVE SIDE
51	EFFECTS; FOR INSTANCE, THE ROD SCARES THE BIRD.  USUALLY PEOPLE HAVING
51	TROUBLE MOVING JUST NEED TO TRY A FEW MORE WORDS.  USUALLY PEOPLE
51	TRYING UNSUCCESSFULLY TO MANIPULATE AN OBJECT ARE ATTEMPTING SOMETHING
51	BEYOND THEIR (OR MY!) CAPABILITIES AND SHOULD TRY A COMPLETELY
51	DIFFERENT TACK.  TO SPEED THE GAME YOU CAN SOMETIMES MOVE LONG
51	DISTANCES WITH A SINGLE WORD.  FOR EXAMPLE, "BUILDING" USUALLY GETS
51	YOU TO THE BUILDING FROM ANYWHERE ABOVE GROUND EXCEPT WHEN LOST IN THE
51	FOREST.  ALSO, NOTE THAT CAVE PASSAGES TURN A LOT, AND THAT LEAVING A
51	ROOM TO THE NORTH DOES NOT GUARANTEE ENTERING THE NEXT FROM THE SOUTH.
51	GOOD LUCK!
52	IT MISSES!
53	IT GETS YOU!
54	OK
55	YOU CAN'T UNLOCK THE KEYS.
56	YOU HAVE CRAWLED AROUND IN SOME LITTLE HOLES AND WOUND UP BACK IN THE
56	MAIN PASSAGE.
57	I DON'T KNOW WHERE THE CAVE IS, BUT HEREABOUTS NO STREAM CAN RUN ON
57	THE SURFACE FOR LONG.  I WOULD TRY THE STREAM.
58	I NEED MORE DETAILED INSTRUCTIONS TO DO THAT.
59	I CAN ONLY TELL YOU WHAT YOU SEE AS YOU MOVE ABOUT AND MANIPULATE
59	THINGS.  I CANNOT TELL YOU WHERE REMOTE THINGS ARE.
60	I DON'T KNOW THAT WORD.
61	WHAT?
62	ARE YOU TRYING TO GET INTO THE CAVE?
63	THE GRATE IS VERY SOLID AND HAS A HARDENED STEEL LOCK.	YOU CANNOT
63	ENTER WITHOUT A KEY, AND THERE ARE NO KEYS NEARBY.  I WOULD RECOMMEND
63	LOOKING ELSEWHERE FOR THE KEYS.
64	THE TREES OF THE FOREST ARE LARGE HARDWOOD OAK AND MAPLE, WITH AN
64	OCCASIONAL GROVE OF PINE OR SPRUCE.  THERE IS QUITE A BIT OF UNDER-
64	GROWTH, LARGELY BIRCH AND ASH SAPLINGS PLUS NONDESCRIPT BUSHES OF
64	VARIOUS SORTS.	THIS TIME OF YEAR VISIBILITY IS QUITE RESTRICTED BY
64	ALL THE LEAVES, BUT TRAVEL IS QUITE EASY IF YOU DETOUR AROUND THE
64	SPRUCE AND BERRY BUSHES.
65	WELCOME TO ADVENTURE!!	WOULD YOU LIKE INSTRUCTIONS?
66	DDIGGING WITHOUT A SHOVEL IS QUITE IMPRACTICAL.  EVEN WITH A SHOVEL
66	PROGRESS IS UNLIKELY.
67	BLASTING REQUIRES DYNAMITE.
68	I'M AS CONFUSED AS YOU ARE.
69	MIST IS A WHITE VAPOR, USUALLY WATER, SEEN FROM TIME TO TIME IN
69	CAVERNS.  IT CAN BE FOUND ANYWHERE BUT IS FREQUENTLY A SIGN OF A DEEP
69	PIT LEADING DOWN TO WATER.
